ID de execução;Data leitura;EPC;Origem;Destino;Situação Atual;Tipo de Movimento;Status aprovação
412313766;06/10/2022 06:10;3035E847FC19358000000001;UNIDAS - MATRIZ SP;UNIDAS - VSJC - SAO JOSE DOS CAMPOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313767;06/10/2022 06:10;3035E847FC3A878000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;CASA LOJISTA - SAO JOSE DOS CAMPOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313768;06/10/2022 06:10;3035E847FC225D0000000001;ASSAI - MATRIZ;ASSAI - 	LJ121 - SÃO JOSÉ DOS CAMPOS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313769;06/10/2022 06:10;3035E847FC22784000000001;ASSAI - MATRIZ;ASSAI - 	LJ130 - TAUBATÉ - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313770;06/10/2022 06:10;303430D3FC57E44000001F2C;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313771;06/10/2022 06:10;3035E847FC20808000000001;LLINEA - MATRIZ;LNA	COSTA NAVARRO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313772;06/10/2022 06:10;3035E847FC3DE9C000000001;ASSAI - MATRIZ;ASSAI - CD - 910 - CD ARUJA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313773;06/10/2022 06:10;303430D3FC57E44000001F36;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313774;06/10/2022 06:10;3035E847FC3C4B4000000001;NTS BRASIL - MATRIZ FLAMENGO - RJ;NTS BRASIL - GUARAREMA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313775;06/10/2022 06:10;3035E847FC29480000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - SHOPPING VALE SUL - SJ DOS CAMPOS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313776;06/10/2022 06:10;3035E847FC0F7E8000000001;BANCO DAYCOVAL - MATRIZ;DAYCOVAL - SÃO JOSÉ DOS CAMPOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313777;06/10/2022 06:10;3035E847FC24DD0000000001;TOKIO MARINE;TOKIO MARINE - 8205 SÃO JOSÉ DOS CAMPOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313778;06/10/2022 06:10;0003035E847FC380E8000000;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313779;06/10/2022 06:10;3035E847FC29588000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - ITAQUAQUECETUBA (SP2);05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313780;06/10/2022 06:10;3035E847FC29580000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - ITAQUAQUECETUBA (SP2);05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313781;06/10/2022 06:10;3035E847FC1C180000000001;INBRANDS - MATRIZ;TH - OUTLET GRANDE SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313782;06/10/2022 06:10;3035E847FC3AC9C000000001;GENERAL SHOPPING - MATRIZ;GENERAL SHOPPING - OUTLET GRANDE SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313783;06/10/2022 06:10;3035E847FC2A878000000001;INBRANDS - MATRIZ;ellus outlet grande sp;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313785;06/10/2022 06:10;3035E847FC24D60000000001;TOKIO MARINE;TOKIO MARINE - 8114 MOGI DAS CRUZES;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313786;06/10/2022 06:10;3035E847FC24D60000000001;TOKIO MARINE;TOKIO MARINE - 8114 MOGI DAS CRUZES;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313787;06/10/2022 06:10;3035E847FC352D0000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAvó - lj 07 - Hiper Mogi;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313788;06/10/2022 06:10;3035E847FC22C80000000001;ASSAI - MATRIZ;ASSAI - 	LJ165 - BRAS CUBAS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313789;06/10/2022 06:10;3035E847FC1ECF0000000001;CESLOG - MATRIZ;CESLOG - SUZANO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313790;06/10/2022 06:10;3035E847FC187C8000000001;UNIDAS - MATRIZ SP;UNIDAS - SUZ3 - SUZANO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313791;06/10/2022 06:10;3035E847FC3E530000000001;ASSAI - MATRIZ;ASSAI - 276 - GUAIANAZES ESTACAO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313792;06/10/2022 06:10;3035E847FC35328000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAvó - lj 21 - Hiper Itaquaquecetuba;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313793;06/10/2022 06:10;3035E847FC36ECC000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 24 Suzano Shopping Center;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313794;06/10/2022 06:10;3035E847FC352B0000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAvó - lj 06 - Hiper Suzano;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313795;06/10/2022 06:10;3035E847FC37A2C000000001;COPEL MATRIZ;copel - 59 - SP - Suzano;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313796;06/10/2022 06:10;3035E847FC33988000000001;LEO MADEIRAS - MATRIZ;leo madeiras - Mogi;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313797;06/10/2022 06:10;3035E847FC23360000000001;ASSAI - MATRIZ;ASSAI - 	LJ32 - NORDESTINA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313798;06/10/2022 06:10;3035E847FC20988000000001;LLINEA - MATRIZ;LNA	MERCADOCAR - MARECHAL TITO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313799;06/10/2022 06:10;3035E847FC35280000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAVÓ - lj 05 - HIPER ITAIM;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313800;06/10/2022 06:10;3035E847FC35270000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;davó - lj 04 - Hiper Sao Miguel;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313801;06/10/2022 06:10;3035E847FC338BC000000001;LEO MADEIRAS - MATRIZ;leo madeiras - São Miguel;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313802;06/10/2022 06:10;3035E847FC22B48000000001;ASSAI - MATRIZ;ASSAI - LJ157 - SAO MIGUEL 2 - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313803;06/10/2022 06:10;3035E847FC3B51C000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ47 - SHOP PENHA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313804;06/10/2022 06:10;"3B3B0000000001
3035E847F";;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313805;06/10/2022 06:10;3035E847FC35348000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;DAVÓ - lj 25 - POUPAKI ATACADISTA - PENHA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412329627;06/10/2022 07:45;3035E847FC31654000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM CEER- ESCRITORIO REGIONAL CE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412329630;06/10/2022 07:45;3035E847FC31664000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM CEER- ESCRITORIO REGIONAL CE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
